Date (Month) R.E.P. HPI,Region (R.E.P)(inc. Aggregate) HPI,Housing Type (R.E.P.) HPI,Real Estate Price HPI
2005-03-01,St Johns NL,Townhouse,100.1
2005-04-01,St Johns NL,Townhouse,100.2
2005-05-01,St Johns NL,Townhouse,100.3
2005-06-01,St Johns NL,Townhouse,100.3
2005-07-01,St Johns NL,Townhouse,100.4
2005-08-01,St Johns NL,Townhouse,100.5
2005-09-01,St Johns NL,Townhouse,100.5
2005-10-01,St Johns NL,Townhouse,100.6
2005-11-01,St Johns NL,Townhouse,100.6
2005-12-01,St Johns NL,Townhouse,100.7
2006-01-01,St Johns NL,Townhouse,98.4
2006-02-01,St Johns NL,Townhouse,96.2
2006-03-01,St Johns NL,Townhouse,94.0
2006-04-01,St Johns NL,Townhouse,91.9
2006-05-01,St Johns NL,Townhouse,89.8
2006-06-01,St Johns NL,Townhouse,87.8
2006-07-01,St Johns NL,Townhouse,91.3
2006-08-01,St Johns NL,Townhouse,94.8
2006-09-01,St Johns NL,Townhouse,98.5
2006-10-01,St Johns NL,Townhouse,102.4
2006-11-01,St Johns NL,Townhouse,106.4
2006-12-01,St Johns NL,Townhouse,110.6
2007-01-01,St Johns NL,Townhouse,111.7
2007-02-01,St Johns NL,Townhouse,112.8
2007-03-01,St Johns NL,Townhouse,114.0
2007-04-01,St Johns NL,Townhouse,115.1
2007-05-01,St Johns NL,Townhouse,116.3
2007-06-01,St Johns NL,Townhouse,117.5
2007-07-01,St Johns NL,Townhouse,117.2
2007-08-01,St Johns NL,Townhouse,117.0
2007-09-01,St Johns NL,Townhouse,116.8
2007-10-01,St Johns NL,Townhouse,116.6
2007-11-01,St Johns NL,Townhouse,116.3
2007-12-01,St Johns NL,Townhouse,116.1
2008-01-01,St Johns NL,Townhouse,118.2
2008-02-01,St Johns NL,Townhouse,120.3
2008-03-01,St Johns NL,Townhouse,122.5
2008-04-01,St Johns NL,Townhouse,124.7
2008-05-01,St Johns NL,Townhouse,127.0
2008-06-01,St Johns NL,Townhouse,129.3
2008-07-01,St Johns NL,Townhouse,131.1
2008-08-01,St Johns NL,Townhouse,132.9
2008-09-01,St Johns NL,Townhouse,134.8
2008-10-01,St Johns NL,Townhouse,136.6
2008-11-01,St Johns NL,Townhouse,138.5
2008-12-01,St Johns NL,Townhouse,140.5
2009-01-01,St Johns NL,Townhouse,141.2
2009-02-01,St Johns NL,Townhouse,141.9
2009-03-01,St Johns NL,Townhouse,142.7
2009-04-01,St Johns NL,Townhouse,143.4
2009-05-01,St Johns NL,Townhouse,144.1
2009-06-01,St Johns NL,Townhouse,144.9
2009-07-01,St Johns NL,Townhouse,146.5
2009-08-01,St Johns NL,Townhouse,148.1
2009-09-01,St Johns NL,Townhouse,149.7
2009-10-01,St Johns NL,Townhouse,151.4
2009-11-01,St Johns NL,Townhouse,153.0
2009-12-01,St Johns NL,Townhouse,154.7
2010-01-01,St Johns NL,Townhouse,157.4
2010-02-01,St Johns NL,Townhouse,157.4
2010-03-01,St Johns NL,Townhouse,161.4
2010-04-01,St Johns NL,Townhouse,161.4
2010-05-01,St Johns NL,Townhouse,161.5
2010-06-01,St Johns NL,Townhouse,165.4
2010-07-01,St Johns NL,Townhouse,169.5
2010-08-01,St Johns NL,Townhouse,171.6
2010-09-01,St Johns NL,Townhouse,175.6
2010-10-01,St Johns NL,Townhouse,178.6
2010-11-01,St Johns NL,Townhouse,184.3
2010-12-01,St Johns NL,Townhouse,185.3
2011-01-01,St Johns NL,Townhouse,188.1
2011-02-01,St Johns NL,Townhouse,184.2
2011-03-01,St Johns NL,Townhouse,184.8
2011-04-01,St Johns NL,Townhouse,186.6
2011-05-01,St Johns NL,Townhouse,182.6
2011-06-01,St Johns NL,Townhouse,185.1
2011-07-01,St Johns NL,Townhouse,183.6
2011-08-01,St Johns NL,Townhouse,185.4
2011-09-01,St Johns NL,Townhouse,187.3
2011-10-01,St Johns NL,Townhouse,191.7
2011-11-01,St Johns NL,Townhouse,198.2
2011-12-01,St Johns NL,Townhouse,201.8
2012-01-01,St Johns NL,Townhouse,199.5
2012-02-01,St Johns NL,Townhouse,198.6
2012-03-01,St Johns NL,Townhouse,190.6
2012-04-01,St Johns NL,Townhouse,196.4
2012-05-01,St Johns NL,Townhouse,195.8
2012-06-01,St Johns NL,Townhouse,202.6
2012-07-01,St Johns NL,Townhouse,187.4
2012-08-01,St Johns NL,Townhouse,191.9
2012-09-01,St Johns NL,Townhouse,203.8
2012-10-01,St Johns NL,Townhouse,205.7
2012-11-01,St Johns NL,Townhouse,202.9
2012-12-01,St Johns NL,Townhouse,209.5
2013-01-01,St Johns NL,Townhouse,200.5
2013-02-01,St Johns NL,Townhouse,208.2
2013-03-01,St Johns NL,Townhouse,204.1
2013-04-01,St Johns NL,Townhouse,202.0
2013-05-01,St Johns NL,Townhouse,197.3
2013-06-01,St Johns NL,Townhouse,208.6
2013-07-01,St Johns NL,Townhouse,216.2
2013-08-01,St Johns NL,Townhouse,208.5
2013-09-01,St Johns NL,Townhouse,214.2
2013-10-01,St Johns NL,Townhouse,228.8
2013-11-01,St Johns NL,Townhouse,233.2
2013-12-01,St Johns NL,Townhouse,234.8
2014-01-01,St Johns NL,Townhouse,244.3
2014-02-01,St Johns NL,Townhouse,234.4
2014-03-01,St Johns NL,Townhouse,235.3
2014-04-01,St Johns NL,Townhouse,236.1
2014-05-01,St Johns NL,Townhouse,224.0
2014-06-01,St Johns NL,Townhouse,224.9
2014-07-01,St Johns NL,Townhouse,221.2
2014-08-01,St Johns NL,Townhouse,217.8
2014-09-01,St Johns NL,Townhouse,216.4
2014-10-01,St Johns NL,Townhouse,221.4
2014-11-01,St Johns NL,Townhouse,223.0
2014-12-01,St Johns NL,Townhouse,215.9
2015-01-01,St Johns NL,Townhouse,216.1
2015-02-01,St Johns NL,Townhouse,232.4
2015-03-01,St Johns NL,Townhouse,216.1
2015-04-01,St Johns NL,Townhouse,224.2
2015-05-01,St Johns NL,Townhouse,211.0
2015-06-01,St Johns NL,Townhouse,215.5
2015-07-01,St Johns NL,Townhouse,208.7
2015-08-01,St Johns NL,Townhouse,205.5
2015-09-01,St Johns NL,Townhouse,208.1
2015-10-01,St Johns NL,Townhouse,205.8
2015-11-01,St Johns NL,Townhouse,206.8
2015-12-01,St Johns NL,Townhouse,206.9
2016-01-01,St Johns NL,Townhouse,208.1
2016-02-01,St Johns NL,Townhouse,206.2
2016-03-01,St Johns NL,Townhouse,194.6
2016-04-01,St Johns NL,Townhouse,198.8
2016-05-01,St Johns NL,Townhouse,199.2
2016-06-01,St Johns NL,Townhouse,199.3
2016-07-01,St Johns NL,Townhouse,197.9
2016-08-01,St Johns NL,Townhouse,198.0
2016-09-01,St Johns NL,Townhouse,199.8
2016-10-01,St Johns NL,Townhouse,200.3
2016-11-01,St Johns NL,Townhouse,204.5
2016-12-01,St Johns NL,Townhouse,197.2
2017-01-01,St Johns NL,Townhouse,197.2
2017-02-01,St Johns NL,Townhouse,194.1
2017-03-01,St Johns NL,Townhouse,203.5
2017-04-01,St Johns NL,Townhouse,201.8
2017-05-01,St Johns NL,Townhouse,203.4
2017-06-01,St Johns NL,Townhouse,194.6
2017-07-01,St Johns NL,Townhouse,197.9
2017-08-01,St Johns NL,Townhouse,191.3
2017-09-01,St Johns NL,Townhouse,196.5
2017-10-01,St Johns NL,Townhouse,200.2
2017-11-01,St Johns NL,Townhouse,196.0
2017-12-01,St Johns NL,Townhouse,196.5
2018-01-01,St Johns NL,Townhouse,202.4
2018-02-01,St Johns NL,Townhouse,200.3
2018-03-01,St Johns NL,Townhouse,194.7
2018-04-01,St Johns NL,Townhouse,190.8
2018-05-01,St Johns NL,Townhouse,183.8
2018-06-01,St Johns NL,Townhouse,188.9
2018-07-01,St Johns NL,Townhouse,192.5
2018-08-01,St Johns NL,Townhouse,192.0
2018-09-01,St Johns NL,Townhouse,194.0
2018-10-01,St Johns NL,Townhouse,192.4
2018-11-01,St Johns NL,Townhouse,194.2
2018-12-01,St Johns NL,Townhouse,188.7
2019-01-01,St Johns NL,Townhouse,198.2
2019-02-01,St Johns NL,Townhouse,195.5
2019-03-01,St Johns NL,Townhouse,197.3
2019-04-01,St Johns NL,Townhouse,194.4
2019-05-01,St Johns NL,Townhouse,189.5
2019-06-01,St Johns NL,Townhouse,184.4
2019-07-01,St Johns NL,Townhouse,188.1
2019-08-01,St Johns NL,Townhouse,193.7
2019-09-01,St Johns NL,Townhouse,196.8
2019-10-01,St Johns NL,Townhouse,197.5
2019-11-01,St Johns NL,Townhouse,188.9
2019-12-01,St Johns NL,Townhouse,191.6
2020-01-01,St Johns NL,Townhouse,186.5
2020-02-01,St Johns NL,Townhouse,190.4
2020-03-01,St Johns NL,Townhouse,187.0
2020-04-01,St Johns NL,Townhouse,188.5
2020-05-01,St Johns NL,Townhouse,182.6
2020-06-01,St Johns NL,Townhouse,187.6
2020-07-01,St Johns NL,Townhouse,188.9
2020-08-01,St Johns NL,Townhouse,187.8
2020-09-01,St Johns NL,Townhouse,191.2
2005-01-01,Aggregate,Two Storey,100.0
2005-02-01,Aggregate,Two Storey,101.1
2005-03-01,Aggregate,Two Storey,102.2
2005-04-01,Aggregate,Two Storey,103.2
2005-05-01,Aggregate,Two Storey,103.6
2005-06-01,Aggregate,Two Storey,104.4
2005-07-01,Aggregate,Two Storey,104.7
2005-08-01,Aggregate,Two Storey,105.0
2005-09-01,Aggregate,Two Storey,105.6
2005-10-01,Aggregate,Two Storey,106.2
2005-11-01,Aggregate,Two Storey,106.6
2005-12-01,Aggregate,Two Storey,106.6
2006-01-01,Aggregate,Two Storey,108.1
2006-02-01,Aggregate,Two Storey,109.9
2006-03-01,Aggregate,Two Storey,111.9
2006-04-01,Aggregate,Two Storey,113.8
2006-05-01,Aggregate,Two Storey,115.6
2006-06-01,Aggregate,Two Storey,116.6
2006-07-01,Aggregate,Two Storey,117.4
2006-08-01,Aggregate,Two Storey,118.0
2006-09-01,Aggregate,Two Storey,118.6
2006-10-01,Aggregate,Two Storey,118.7
2006-11-01,Aggregate,Two Storey,118.6
2006-12-01,Aggregate,Two Storey,118.4
2007-01-01,Aggregate,Two Storey,119.9
2007-02-01,Aggregate,Two Storey,121.9
2007-03-01,Aggregate,Two Storey,123.7
2007-04-01,Aggregate,Two Storey,125.4
2007-05-01,Aggregate,Two Storey,127.3
2007-06-01,Aggregate,Two Storey,128.5
2007-07-01,Aggregate,Two Storey,128.8
2007-08-01,Aggregate,Two Storey,129.2
2007-09-01,Aggregate,Two Storey,129.6
2007-10-01,Aggregate,Two Storey,129.7
2007-11-01,Aggregate,Two Storey,129.5
2007-12-01,Aggregate,Two Storey,129.6
2008-01-01,Aggregate,Two Storey,130.5
2008-02-01,Aggregate,Two Storey,131.9
2008-03-01,Aggregate,Two Storey,132.8
2008-04-01,Aggregate,Two Storey,133.4
2008-05-01,Aggregate,Two Storey,133.5
2008-06-01,Aggregate,Two Storey,133.2
2008-07-01,Aggregate,Two Storey,132.1
2008-08-01,Aggregate,Two Storey,131.5
2008-09-01,Aggregate,Two Storey,130.7
2008-10-01,Aggregate,Two Storey,129.2
2008-11-01,Aggregate,Two Storey,127.8
2008-12-01,Aggregate,Two Storey,126.0
2009-01-01,Aggregate,Two Storey,125.2
2009-02-01,Aggregate,Two Storey,125.1
2009-03-01,Aggregate,Two Storey,125.3
2009-04-01,Aggregate,Two Storey,126.2
2009-05-01,Aggregate,Two Storey,127.7
2009-06-01,Aggregate,Two Storey,129.2
2009-07-01,Aggregate,Two Storey,130.3
2009-08-01,Aggregate,Two Storey,131.7
2009-09-01,Aggregate,Two Storey,133.2
2009-10-01,Aggregate,Two Storey,134.4
2009-11-01,Aggregate,Two Storey,135.5
2009-12-01,Aggregate,Two Storey,135.5
2010-01-01,Aggregate,Two Storey,137.3
2010-02-01,Aggregate,Two Storey,139.4
2010-03-01,Aggregate,Two Storey,140.8
2010-04-01,Aggregate,Two Storey,141.8
2010-05-01,Aggregate,Two Storey,142.4
2010-06-01,Aggregate,Two Storey,142.0
2010-07-01,Aggregate,Two Storey,141.2
2010-08-01,Aggregate,Two Storey,140.8
2010-09-01,Aggregate,Two Storey,140.5
2010-10-01,Aggregate,Two Storey,140.1
2010-11-01,Aggregate,Two Storey,140.4
2010-12-01,Aggregate,Two Storey,140.3
2011-01-01,Aggregate,Two Storey,141.6
2011-02-01,Aggregate,Two Storey,143.5
2011-03-01,Aggregate,Two Storey,145.3
2011-04-01,Aggregate,Two Storey,146.6
2011-05-01,Aggregate,Two Storey,147.7
2011-06-01,Aggregate,Two Storey,148.1
2011-07-01,Aggregate,Two Storey,148.5
2011-08-01,Aggregate,Two Storey,149.0
2011-09-01,Aggregate,Two Storey,149.1
2011-10-01,Aggregate,Two Storey,149.1
2011-11-01,Aggregate,Two Storey,148.9
2011-12-01,Aggregate,Two Storey,149.0
2012-01-01,Aggregate,Two Storey,150.0
2012-02-01,Aggregate,Two Storey,152.0
2012-03-01,Aggregate,Two Storey,153.6
2012-04-01,Aggregate,Two Storey,155.0
2012-05-01,Aggregate,Two Storey,156.2
2012-06-01,Aggregate,Two Storey,156.3
2012-07-01,Aggregate,Two Storey,156.1
2012-08-01,Aggregate,Two Storey,155.8
2012-09-01,Aggregate,Two Storey,155.7
2012-10-01,Aggregate,Two Storey,155.4
2012-11-01,Aggregate,Two Storey,154.9
2012-12-01,Aggregate,Two Storey,154.5
2013-01-01,Aggregate,Two Storey,155.4
2013-02-01,Aggregate,Two Storey,156.7
2013-03-01,Aggregate,Two Storey,158.3
2013-04-01,Aggregate,Two Storey,159.8
2013-05-01,Aggregate,Two Storey,160.6
2013-06-01,Aggregate,Two Storey,161.2
2013-07-01,Aggregate,Two Storey,161.6
2013-08-01,Aggregate,Two Storey,161.8
2013-09-01,Aggregate,Two Storey,161.6
2013-10-01,Aggregate,Two Storey,161.7
2013-11-01,Aggregate,Two Storey,162.1
2013-12-01,Aggregate,Two Storey,162.0
2014-01-01,Aggregate,Two Storey,163.1
2014-02-01,Aggregate,Two Storey,165.1
2014-03-01,Aggregate,Two Storey,167.1
2014-04-01,Aggregate,Two Storey,168.5
2014-05-01,Aggregate,Two Storey,170.0
2014-06-01,Aggregate,Two Storey,171.1
2014-07-01,Aggregate,Two Storey,171.2
2014-08-01,Aggregate,Two Storey,171.4
2014-09-01,Aggregate,Two Storey,171.6
2014-10-01,Aggregate,Two Storey,172.0
2014-11-01,Aggregate,Two Storey,172.2
2014-12-01,Aggregate,Two Storey,172.6
2015-01-01,Aggregate,Two Storey,172.9
2015-02-01,Aggregate,Two Storey,174.9
2015-03-01,Aggregate,Two Storey,177.2
2015-04-01,Aggregate,Two Storey,179.0
2015-05-01,Aggregate,Two Storey,181.1
2015-06-01,Aggregate,Two Storey,182.4
2015-07-01,Aggregate,Two Storey,183.2
2015-08-01,Aggregate,Two Storey,183.7
2015-09-01,Aggregate,Two Storey,184.5
2015-10-01,Aggregate,Two Storey,184.7
2015-11-01,Aggregate,Two Storey,185.7
2015-12-01,Aggregate,Two Storey,185.9
2016-01-01,Aggregate,Two Storey,188.0
2016-02-01,Aggregate,Two Storey,191.1
2016-03-01,Aggregate,Two Storey,194.9
2016-04-01,Aggregate,Two Storey,199.0
2016-05-01,Aggregate,Two Storey,204.6
2016-06-01,Aggregate,Two Storey,207.8
2016-07-01,Aggregate,Two Storey,209.4
2016-08-01,Aggregate,Two Storey,211.1
2016-09-01,Aggregate,Two Storey,212.7
2016-10-01,Aggregate,Two Storey,213.9
2016-11-01,Aggregate,Two Storey,214.5
2016-12-01,Aggregate,Two Storey,214.9
2017-01-01,Aggregate,Two Storey,219.3
2017-02-01,Aggregate,Two Storey,225.1
2017-03-01,Aggregate,Two Storey,233.9
2017-04-01,Aggregate,Two Storey,239.9
2017-05-01,Aggregate,Two Storey,240.3
2017-06-01,Aggregate,Two Storey,238.2
2017-07-01,Aggregate,Two Storey,231.5
2017-08-01,Aggregate,Two Storey,228.6
2017-09-01,Aggregate,Two Storey,227.7
2017-10-01,Aggregate,Two Storey,227.2
2017-11-01,Aggregate,Two Storey,226.9
2017-12-01,Aggregate,Two Storey,226.0
2018-01-01,Aggregate,Two Storey,226.5
2018-02-01,Aggregate,Two Storey,229.0
2018-03-01,Aggregate,Two Storey,230.9
2018-04-01,Aggregate,Two Storey,231.4
2018-05-01,Aggregate,Two Storey,232.8
2018-06-01,Aggregate,Two Storey,232.5
2018-07-01,Aggregate,Two Storey,231.7
2018-08-01,Aggregate,Two Storey,230.2
2018-09-01,Aggregate,Two Storey,229.6
2018-10-01,Aggregate,Two Storey,229.1
2018-11-01,Aggregate,Two Storey,229.1
2018-12-01,Aggregate,Two Storey,228.4
2019-01-01,Aggregate,Two Storey,228.3
2019-02-01,Aggregate,Two Storey,228.7
2019-03-01,Aggregate,Two Storey,230.9
2019-04-01,Aggregate,Two Storey,232.7
2019-05-01,Aggregate,Two Storey,233.2
2019-06-01,Aggregate,Two Storey,234.1
2019-07-01,Aggregate,Two Storey,234.2
2019-08-01,Aggregate,Two Storey,234.3
2019-09-01,Aggregate,Two Storey,235.1
2019-10-01,Aggregate,Two Storey,236.2
2019-11-01,Aggregate,Two Storey,236.9
2019-12-01,Aggregate,Two Storey,235.2
2020-01-01,Aggregate,Two Storey,240.6
2020-02-01,Aggregate,Two Storey,241.6
2020-03-01,Aggregate,Two Storey,245.7
2020-04-01,Aggregate,Two Storey,245.5
2020-05-01,Aggregate,Two Storey,246.7
2020-06-01,Aggregate,Two Storey,248.5
2020-07-01,Aggregate,Two Storey,254.6
2020-08-01,Aggregate,Two Storey,259.5
2020-09-01,Aggregate,Two Storey,263.1
2005-01-01,Vancouver Island,Two Storey,100.0
2005-02-01,Vancouver Island,Two Storey,102.0
2005-03-01,Vancouver Island,Two Storey,104.0
2005-04-01,Vancouver Island,Two Storey,107.4
2005-05-01,Vancouver Island,Two Storey,110.8
2005-06-01,Vancouver Island,Two Storey,114.5
2005-07-01,Vancouver Island,Two Storey,116.4
2005-08-01,Vancouver Island,Two Storey,118.4
2005-09-01,Vancouver Island,Two Storey,120.4
2005-10-01,Vancouver Island,Two Storey,120.2
2005-11-01,Vancouver Island,Two Storey,120.0
2005-12-01,Vancouver Island,Two Storey,119.9
2006-01-01,Vancouver Island,Two Storey,122.8
2006-02-01,Vancouver Island,Two Storey,125.9
2006-03-01,Vancouver Island,Two Storey,129.0
2006-04-01,Vancouver Island,Two Storey,130.6
2006-05-01,Vancouver Island,Two Storey,132.3
2006-06-01,Vancouver Island,Two Storey,134.0
2006-07-01,Vancouver Island,Two Storey,134.6
2006-08-01,Vancouver Island,Two Storey,135.2
2006-09-01,Vancouver Island,Two Storey,135.7
2006-10-01,Vancouver Island,Two Storey,135.4
2006-11-01,Vancouver Island,Two Storey,135.1
2006-12-01,Vancouver Island,Two Storey,134.8
2007-01-01,Vancouver Island,Two Storey,136.6
2007-02-01,Vancouver Island,Two Storey,138.5
2007-03-01,Vancouver Island,Two Storey,140.5
2007-04-01,Vancouver Island,Two Storey,142.9
2007-05-01,Vancouver Island,Two Storey,145.3
2007-06-01,Vancouver Island,Two Storey,147.7
2007-07-01,Vancouver Island,Two Storey,148.5
2007-08-01,Vancouver Island,Two Storey,149.3
2007-09-01,Vancouver Island,Two Storey,150.1
2007-10-01,Vancouver Island,Two Storey,151.1
2007-11-01,Vancouver Island,Two Storey,152.2
2007-12-01,Vancouver Island,Two Storey,153.4
2008-01-01,Vancouver Island,Two Storey,154.2
2008-02-01,Vancouver Island,Two Storey,154.9
2008-03-01,Vancouver Island,Two Storey,157.6
2008-04-01,Vancouver Island,Two Storey,159.2
2008-05-01,Vancouver Island,Two Storey,160.5
2008-06-01,Vancouver Island,Two Storey,159.4
2008-07-01,Vancouver Island,Two Storey,160.4
2008-08-01,Vancouver Island,Two Storey,159.3
2008-09-01,Vancouver Island,Two Storey,156.2
2008-10-01,Vancouver Island,Two Storey,152.8
2008-11-01,Vancouver Island,Two Storey,149.8
2008-12-01,Vancouver Island,Two Storey,148.0
2009-01-01,Vancouver Island,Two Storey,141.9
2009-02-01,Vancouver Island,Two Storey,142.5
2009-03-01,Vancouver Island,Two Storey,142.4
2009-04-01,Vancouver Island,Two Storey,141.9
2009-05-01,Vancouver Island,Two Storey,144.2
2009-06-01,Vancouver Island,Two Storey,145.3
2009-07-01,Vancouver Island,Two Storey,144.7
2009-08-01,Vancouver Island,Two Storey,144.0
2009-09-01,Vancouver Island,Two Storey,144.9
2009-10-01,Vancouver Island,Two Storey,146.2
2009-11-01,Vancouver Island,Two Storey,147.1
2009-12-01,Vancouver Island,Two Storey,148.2
2010-01-01,Vancouver Island,Two Storey,149.5
2010-02-01,Vancouver Island,Two Storey,152.2
2010-03-01,Vancouver Island,Two Storey,154.5
2010-04-01,Vancouver Island,Two Storey,155.8
2010-05-01,Vancouver Island,Two Storey,155.4
2010-06-01,Vancouver Island,Two Storey,153.9
2010-07-01,Vancouver Island,Two Storey,154.0
2010-08-01,Vancouver Island,Two Storey,152.4
2010-09-01,Vancouver Island,Two Storey,151.5
2010-10-01,Vancouver Island,Two Storey,148.9
2010-11-01,Vancouver Island,Two Storey,149.9
2010-12-01,Vancouver Island,Two Storey,147.5
2011-01-01,Vancouver Island,Two Storey,150.3
2011-02-01,Vancouver Island,Two Storey,150.4
2011-03-01,Vancouver Island,Two Storey,151.5
2011-04-01,Vancouver Island,Two Storey,149.3
2011-05-01,Vancouver Island,Two Storey,150.4
2011-06-01,Vancouver Island,Two Storey,152.3
2011-07-01,Vancouver Island,Two Storey,153.3
2011-08-01,Vancouver Island,Two Storey,153.1
2011-09-01,Vancouver Island,Two Storey,152.2
2011-10-01,Vancouver Island,Two Storey,151.5
2011-11-01,Vancouver Island,Two Storey,151.2
2011-12-01,Vancouver Island,Two Storey,149.0
2012-01-01,Vancouver Island,Two Storey,151.3
2012-02-01,Vancouver Island,Two Storey,150.9
2012-03-01,Vancouver Island,Two Storey,148.5
2012-04-01,Vancouver Island,Two Storey,151.1
2012-05-01,Vancouver Island,Two Storey,151.4
2012-06-01,Vancouver Island,Two Storey,151.4
2012-07-01,Vancouver Island,Two Storey,147.1
2012-08-01,Vancouver Island,Two Storey,150.1
2012-09-01,Vancouver Island,Two Storey,148.1
2012-10-01,Vancouver Island,Two Storey,150.0
2012-11-01,Vancouver Island,Two Storey,148.1
2012-12-01,Vancouver Island,Two Storey,144.1
2013-01-01,Vancouver Island,Two Storey,143.7
2013-02-01,Vancouver Island,Two Storey,145.2
2013-03-01,Vancouver Island,Two Storey,147.1
2013-04-01,Vancouver Island,Two Storey,150.1
2013-05-01,Vancouver Island,Two Storey,147.2
2013-06-01,Vancouver Island,Two Storey,147.2
2013-07-01,Vancouver Island,Two Storey,146.6
2013-08-01,Vancouver Island,Two Storey,147.8
2013-09-01,Vancouver Island,Two Storey,146.6
2013-10-01,Vancouver Island,Two Storey,145.3
2013-11-01,Vancouver Island,Two Storey,148.0
2013-12-01,Vancouver Island,Two Storey,146.4
2014-01-01,Vancouver Island,Two Storey,149.7
2014-02-01,Vancouver Island,Two Storey,147.2
2014-03-01,Vancouver Island,Two Storey,149.8
2014-04-01,Vancouver Island,Two Storey,148.9
2014-05-01,Vancouver Island,Two Storey,149.8
2014-06-01,Vancouver Island,Two Storey,150.1
2014-07-01,Vancouver Island,Two Storey,150.0
2014-08-01,Vancouver Island,Two Storey,148.5
2014-09-01,Vancouver Island,Two Storey,147.2
2014-10-01,Vancouver Island,Two Storey,147.4
2014-11-01,Vancouver Island,Two Storey,149.1
2014-12-01,Vancouver Island,Two Storey,150.5
2015-01-01,Vancouver Island,Two Storey,150.3
2015-02-01,Vancouver Island,Two Storey,154.9
2015-03-01,Vancouver Island,Two Storey,152.7
2015-04-01,Vancouver Island,Two Storey,152.5
2015-05-01,Vancouver Island,Two Storey,155.6
2015-06-01,Vancouver Island,Two Storey,156.4
2015-07-01,Vancouver Island,Two Storey,158.4
2015-08-01,Vancouver Island,Two Storey,155.9
2015-09-01,Vancouver Island,Two Storey,159.6
2015-10-01,Vancouver Island,Two Storey,158.4
2015-11-01,Vancouver Island,Two Storey,156.0
2015-12-01,Vancouver Island,Two Storey,155.5
2016-01-01,Vancouver Island,Two Storey,156.7
2016-02-01,Vancouver Island,Two Storey,156.6
2016-03-01,Vancouver Island,Two Storey,161.3
2016-04-01,Vancouver Island,Two Storey,167.0
2016-05-01,Vancouver Island,Two Storey,172.3
2016-06-01,Vancouver Island,Two Storey,173.3
2016-07-01,Vancouver Island,Two Storey,175.1
2016-08-01,Vancouver Island,Two Storey,178.3
2016-09-01,Vancouver Island,Two Storey,178.2
2016-10-01,Vancouver Island,Two Storey,180.3
2016-11-01,Vancouver Island,Two Storey,179.3
2016-12-01,Vancouver Island,Two Storey,178.4
2017-01-01,Vancouver Island,Two Storey,180.6
2017-02-01,Vancouver Island,Two Storey,186.7
2017-03-01,Vancouver Island,Two Storey,191.0
2017-04-01,Vancouver Island,Two Storey,198.4
2017-05-01,Vancouver Island,Two Storey,202.4
2017-06-01,Vancouver Island,Two Storey,204.7
